"","PC1","PC2","PC3"
"ZNF92",-0.962553963073412,0.00843889711737929,0.089324865311011
"SLC35B4",-0.962533063659407,-0.00393694535531946,-0.135985435831031
"HDAC2",-0.962531747523012,-0.190184431637706,-0.00276683856275289
"NCAPH",-0.962507217051523,-0.233217468346223,-0.0163972945573583
"HNRNPD",-0.962416659329887,-0.194414183425021,0.0966504117909898
"SMC1A",-0.96237845538952,0.000475188796626146,0.116875058222878
"ZNF749",-0.96237485687284,0.131497441990745,0.0410471089056884
"C5orf22",-0.962188146514604,-0.0637834757550833,0.154677377942212
"KIAA1524",-0.962155426312075,-0.22431309079699,0.0312998546386541
"C4orf46",-0.962037905411414,-0.197879181237822,-0.0305779201853399
"MED1",-0.961968212797033,0.142645889313787,0.0017231509381665
"THRAP3",-0.961922263283419,-0.14434532375126,0.121960744174264
"ZWILCH",-0.961787479877716,-0.211140253664334,0.0554254191598484
"FANCD2",-0.961712612108104,-0.245982953281382,0.0731537343771188
"KHDRBS1",-0.961563380734685,-0.157907118288716,-0.0590552913222682
"GTF2E1",-0.961561466554082,-0.161974134562246,0.154523953903297
"SNORD57",-0.961491757790165,-0.173730574246703,0.0704318548185135
"CCT8",-0.961457765250338,-0.191506493664686,0.0816786154761815
"EIF4A1.SENP3.SENP3.EIF4A1",-0.961234760311367,-0.0961363109363264,0.175924331023518
"TPP2",-0.961217690026032,-0.0393905368015549,0.193347623701202
"THOC1",-0.961191558422713,-0.168638904932215,0.0337602214977846
"COPG2.TSGA13",-0.96116267680577,-0.198530575097263,-0.10572320669676
"PTPLAD1",-0.961104918616975,0.0886791285387078,-0.114629737745521
"MPP6",-0.96103731556192,-0.202673643073809,0.0587666081602732
"ORC2",-0.960989555541385,-0.0547984640461514,0.192706068287166
"CBL",-0.960664430437733,-0.0439535856847208,0.108708727351753
"NR6A1",-0.960629485346607,-0.113539228361672,0.184618351888072
"POLQ",-0.960602163366573,-0.218567939018718,0.00149127200662536
"HNRNPC",-0.960581931908955,-0.212799946429594,0.0231347816021041
"ALS2",-0.960480317183999,0.126373424801081,0.0835227573058515
"DCLRE1A",-0.96044573289498,-0.222873910518354,-0.0156011561496989
"CENPJ",-0.960366154671934,0.0543260812279172,0.0731618401639826
"ANLN",-0.960305276144249,0.169990296281491,0.0655483913692148
"STYX",-0.960270097912648,-0.0780232196115411,0.168101798072206
"DDX46",-0.96014219971512,-0.197095100906536,0.11705457558601
"PAR5",-0.959949116151782,-0.171705017428967,0.0825424234511667
"ZNF532",-0.959909812798805,-0.0908165436733463,-0.164205738959353
"RAD54L",-0.959888131416643,-0.215904259134149,0.0129676330210527
"MAD2L1",-0.959563528547722,-0.246439590409755,0.0210855965876698
"ZNF525",-0.959552401656915,-0.230056081268288,0.0828320914169903
"ALG8",-0.959500526988961,-0.100205045778067,0.141619883555886
"POLR2B",-0.959427067603574,0.0655937613962249,0.0978696350437369
"SNRPE",-0.95940536032606,-0.125765240728447,-0.0868983317262211
"HJURP",-0.959342711330647,-0.133191908080456,-0.0950401557785261
"HTATSF1",-0.959217281429526,-0.0227853211309981,-0.0555413387743142
"ZNF114",-0.959086142784328,-0.210747002326771,0.00822680125756383
"MIR632.ZNF207",-0.959078715832263,-0.0819436080773051,0.115825789051867
"HELLS",-0.959019313309369,-0.242544046913305,0.0950170544983836
"C15orf42",-0.959010494515074,-0.161340043025912,-0.134054039482104
"ZNF708",-0.958958240454036,0.0247358742921517,0.0326146763153576
"NEIL3",-0.958838867884271,-0.162247644864389,-0.0476331292066155
"RFWD3",-0.958512959021011,-0.217794275428164,0.142989916878224
"PSME4",-0.958455384585033,0.057414249476749,0.187055862299761
"NAA35",-0.958399528475148,0.0863061688363667,0.00679864388996798
"UBE3A",-0.958341803887212,0.00730501769961894,-0.0695334786705356
"PTCD3",-0.958326267906785,-0.207683532643478,0.103372756839262
"OPA1",-0.958316379413732,-0.235369321781363,0.0559326734768174
"ZBTB9",-0.958279730199134,-0.213382111071534,0.0924662478873719
"MTIF2",-0.95816411363826,-0.1569616370068,0.166097366753069
"FAM83D",-0.958155036922121,-0.251735029532028,0.0561710485715824
"C17orf80",-0.958103133234798,0.117934201260208,-0.0590474476757022
"SPC25",-0.958100114656606,-0.125252515601554,-0.0532997231564989
"TOMM22",-0.958068535189517,-0.143784279565618,0.0573433182044185
"DSG2",-0.958006160521087,-0.124334105471164,0.227187004910185
"UBE2K",-0.957993241258708,-0.1462330574754,0.134016669376575
"ESCO1",-0.957984763108921,-0.225994249328832,0.0726796162291272
"YTHDF3",-0.957968011457404,0.00644262693668289,0.119715027005585
