"","PC1","PC2","PC3"
"SERPINB9",-0.644819822379238,0.590387905393662,0.263818105272046
"LEFTY2",-0.644277958272296,0.603558399867296,0.241693574959158
"LRP12",-0.644107511077571,0.536113789071858,-0.287894431600893
"EGFLAM.AS4",-0.643812513907704,0.596530412816923,0.221108242592356
"UPK1B",-0.643699944675982,0.593112909321915,0.251937858332136
"TRPA1",-0.643622049931756,0.608471170806218,0.238523074459149
"OR5P2",-0.643349329078928,0.617953661393693,0.215119155984938
"CYP26A1",-0.642549978533631,0.608476403903691,0.236240290906305
"KEL",-0.642310615128276,0.545383043406182,0.169746513549714
"LOC392196",-0.641684489103608,0.514417395381934,0.0141513906947681
"SORCS1",-0.641655896647483,0.599776445457336,0.115382761406092
"MIXL1",-0.640827207145255,0.601224355593272,0.230719676252594
"GPR111",-0.64070567355316,0.612301217935403,0.228638415433286
"CER1",-0.639918304297681,0.605938987676993,0.237346775100895
"MOBP",-0.638995083492083,0.611096468515517,0.242060429906744
"PEG10",-0.63871863810289,0.630735745478435,0.103007813588845
"LINC00240",-0.638548118659743,0.469859903458811,0.335716697539573
"LOC100506990",-0.638400446042331,0.629681766847756,-0.0797922989918746
"FAM184A",-0.638137342409538,0.624105380267335,0.228106672386118
"EOMES",-0.638008576675676,0.607533906977561,0.243456653215573
"TFG",-0.63761635363211,0.448467326581704,-0.065836445286298
"TMEM27",-0.637531844826182,0.548007242595249,0.26294511904948
"ANP32B",-0.637209876216184,0.61808806494664,0.0827638331613373
"LINC00467",-0.635940247506927,0.603930654026852,0.236454875374315
"BRDT",-0.635429998221759,0.612801911674121,0.222551187324354
"CD177",-0.634889839758524,0.505289603238669,0.277159516662006
"TFRC",-0.634790445877363,0.463154026913761,0.403030567606481
"NR0B1",-0.634568692825946,0.597211901905099,0.203162614204548
"NSUN3",-0.634242614033521,0.616870552857912,0.216130989117406
"GPSM2",-0.634177509374659,0.64735107616255,0.16040742493949
"AFF4",-0.634131698643173,0.631945688906387,-0.00664595353350919
"LOC100506655",-0.63399304398214,0.606408987675986,0.158677047021981
"DNAJC25.DNAJC25.GNG10.GNG10",-0.633799231208789,0.475499173672326,0.397937154229149
"SAMD3",-0.633210655828304,0.563808209034462,0.346285724896605
"FBN2",-0.63308019273219,0.643317423332617,-0.0999671994721809
"FAM122C",-0.632957343430657,0.619212217758583,0.243736599502197
"MARCH11",-0.632833017396431,0.601495984033809,0.0857264249566248
"ADAM19",-0.631568407430556,0.600087649530265,0.213574736924701
"VEZT",-0.631421973900429,0.552731805115602,0.0575079500067313
"HAS2.AS1",-0.630924037561262,0.641031214391266,0.183459565069142
"ELOVL2",-0.630607021707572,0.631114230787947,0.193014703648584
"LINC00479",-0.630433425174379,0.596309146943668,0.235380945319157
"CYP3A43",-0.63014192302601,0.618257831428016,0.23490635961582
"HAS2",-0.629455365857652,0.639044129526718,0.203631158056945
"S100Z",-0.629098558874574,0.580553186427307,0.276290398016583
"CPD",-0.629041574468261,0.531094098101014,0.121507929300401
"LRIT3",-0.628715591747043,0.610082855967388,0.200798171260109
"ZNF608",-0.628273868501195,0.63131458285038,-0.120462484346949
"KLF8",-0.62807062408167,0.608739987103571,0.271068318793686
"MANEA",-0.627739786199014,0.617075891394206,0.25432468682684
"JAKMIP1",-0.627182543144178,0.521032223484494,0.106165170359116
"C3orf32",-0.627064213989428,0.556795412094722,0.167330304399706
"TTC39B",-0.626398704799416,0.512701513712671,0.43050666051872
"GPR128",-0.626049061515404,0.615431427598423,0.235996496100331
"OR5P3",-0.625683672119027,0.584661199898392,0.23311662128151
"C1orf55",-0.6256264914417,0.48241180374185,0.42820545321982
"ANKRD26",-0.625583477596211,0.471968463067728,-0.351618374193865
"PAGE5",-0.624511947011383,0.606582562907957,0.248682298496358
"ZNF808",-0.624185845783452,0.447961981261867,0.345978162248807
"ACSM4",-0.623349577175104,0.600928779545201,0.230195864085175
"RPRM",-0.623264743423582,0.593011013621255,0.103522526116285
"ARHGAP40",-0.623005083244305,0.522558403151543,0.242143401533832
"DKK1",-0.622871279464836,0.62665868770017,0.220876069797829
"FOXI1",-0.622542692355349,0.589874254768323,0.233534346455643
"LOC643201",-0.62196618943976,0.651768156712258,0.155576811614903
"RAB18",-0.621881895753076,0.491199345221303,0.145633072278702
"MED17",-0.620999217548998,0.655873177389857,-0.0426583146563866
"GATA4",-0.620032737791786,0.57882440821377,0.22829774562889
"MFSD8",-0.620022764932667,0.516184485021954,0.28664988749436
